DATE,Search With Part No ||Part Name,"M/C
 No","M/B 
Ton",Shift,Part Number,Part Name,"Material 
Name",Grade,No. of Manpower,Cavity,BOP,Shift Time (Hrs),Cycle Time (Sec), ,Plan /Hour [Nos],Plan QTY,Achive_Qty,Ok Qty,Silver,Part Catchup,Half shot,9,Flow mark,Shrinkage,Black spot,Oil/spray Mark,Hole Block,Blow Hole,colour variation,Over Cut,Bubble,ID Over Size,ID under size,Line Mark,Pit Mark,Trials Rej,Others Rej.,Start up Rej.,Total Rej.,PPM,"Part Wt.
[Gms]",Runner Wt.(Gms),Ok Part In Kgs,Runner In Kgs,Rejection In Kgs,Lumps Kgs,Total RM In Kgs,RG Usage,RG Consumption ( +ve / - ve ),"Rejection
 [%]","Waste
[%]",Total Time (Mins),Available Time (Mins),Operating Time (Mins),Mould,Machine,Power cut,Manpower,Packaging,Grinding,Nozzle /HRS,Others,Leakage,Raw material,Proccesing,Preheating Time,Start up,No plan,"Mold change 
( SMED )",Total Down Time,Planed Down Time,Unplaned Down Time,Quality %,Production %,Availability %,Utilization %,O.E.E,Remark,Cost Of Part,Cost Of OK Production,Cost Of Rejection,Rej Qty/OK Qty,PPM Function,UG REJECTION,Cost Of Rejection UG,Month
21-Apr-23,DIRT SHIELD - M06431834 - MO- 21TE00028,7,5 L,Night,21TE00028,DIRT SHIELD - M06431834 - MO,HDPE,B5502,1,1,5 L,12,30,,120,1440,1437,1421,,,,,,,,,,,,,16,,,,,,,,16,1113.430759,30,15,42.63,21.555,0.48,,64.665,,-22.035,0.01,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,99%,100%,100%,100%,99%,,10.32,14664.72,165.12,0,16000000,,0,Apr-23
21-Apr-23,Rear Bumper Cap- M06900840,8,80T,Night,,Rear Bumper Cap- M06900840,NYLON,SN66,1,4,80T,12,35,,411,4937,3352,3352,,,,,,,,,,,,,,,,,,,,,0,0,17,6,56.984,20.112,0,,77.096,,-20.112,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,68%,100%,100%,68%,,0,0,0,0,0,,0,Apr-23
21-Apr-23,DIRT SHIELD - M06070271 - MO- 21TPE10340,9,5 L,Night,21TPE10340,DIRT SHIELD - M06070271 - MO,TPE,240,1,1,5 L,12,30,,120,1440,1265,1261,,,,,,,,,,,,,4,,,,,,,,4,316.2055336,44,50,55.484,63.25,0.176,,118.91,,-63.426,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,88%,100%,100%,88%,,0,0,0,0,4000000,,0,Apr-23
21-Apr-23,SPLIT BUSH HALFTORS - F0532360 - MO- 21AL01130,10,250 T,Night,21AL01130,SPLIT BUSH HALFTORS - F0532360 - MO,PU,DP 359,1,4,250 T,12,75,,192,2304,1516,1516,,,,,,,,,,,,,,,,,,,,,0,0,52,12,78.832,18.192,0,,97.024,,-18.192,0,0,720,625,625,,95,,,,,,,,,,,,,,95,0,95,100%,66%,87%,100%,57%,,7.64,11582.24,0,0,0,,0,Apr-23
21-Apr-23,ESCUT INSIDE HANDLE - 806822VAOA - MO- 21AL00013,11,80T,Night,21AL00013,ESCUT INSIDE HANDLE - 806822VAOA - MO,PPCP,MI 3530,1,2,80T,12,40,,180,2160,1740,1725,,,15,,,,,,,,,,,,,,,,,,15,862.0689655,32,4,55.2,6.96,0.48,,62.64,,-7.44,0.01,0,720,660,660,,60,,,,,,,,,,,,,,60,0,60,99%,81%,92%,100%,73%,,5.08,8763,76.2,0,15000000,,0,Apr-23
22-Apr-23,QXI TANK PROTECTOR-MO-31520-K3800,1,1100T,Day,R0100013,QXI TANK PROTECTOR-MO-31520-K3800,NYLON,GF3H ,2,1,1100T,7,62,,58,406,396,374,9,,,,13,,,,,,,,,,,,,,,,22,5555.555556,770,0,287.98,0,16.94,,304.92,,-16.94,0.06,0,420,410,410,10,,,,,,,,,,,,,,,10,0,10,94%,97%,98%,100%,90%,,0,0,0,0,22000000,,0,Apr-23
22-Apr-23,Hyundai SP2I Tank- MO-31520-BV800,1,1100T,Day,TNE31521,Hyundai SP2I Tank- MO-31520-BV800,NYLON,PA6-G30,,1,1100T,5,60,,52,260,255,250,,,,,,,,,,,,,,,,,,,,5,5,1960.784314,800,0,200,0,4,,204,,-4,0.02,0,300,294,294,6,,,,,,,,,,,,,,,6,0,6,98%,98%,98%,100%,94%,,0,0,0,0,5000000,,0,Apr-23
22-Apr-23,MUDGUARD - X5F00158 - MO- 21AL00022,2,450 T,Day,21AL00022,MUDGUARD - X5F00158 - MO,PPTF,XPPA 1703 47,2,1,450 T,12,40,,90,1080,878,871,,,,,,,,,,,,,,,,,,,,7,7,797.2665148,560,5,487.76,4.39,3.92,,496.07,,-8.31,0.01,0,720,585,585,,,,135,,,,,,,,,,,,135,0,135,99%,81%,81%,100%,66%,,104.4,90932.4,730.8,0,7000000,,0,Apr-23
22-Apr-23,223 dust cover-M06070223,3,400t,Day,,223 dust cover-M06070223,POM,90s,2,4,400t,12,40,,360,4320,3140,3128,,,12,,,,,,,,,,,,,,,,,,12,382.1656051,75,0,234.6,0,0.9,,235.5,,-0.9,0,0,720,523,523,,197,,,,,,,,,,,,,,197,0,197,100%,73%,73%,100%,53%,5S WORK,0,0,0,0,12000000,,0,Apr-23
22-Apr-23,KNOB DOOR LOCK - 805952VA0A- AL00009,4,80 T,Day,AL00009,KNOB DOOR LOCK - 805952VA0A,PPTF,8024,1,2,80 T,5,52,,138,692,536,536,,,,,,,,,,,,,,,,,,,,,0,0,4,1,2.144,0.536,0,,2.68,,-0.536,0,0,300,245,245,,,,55,,,,,,,,,,,,55,0,55,100%,77%,82%,100%,63%,,3.62,1940.32,0,0,0,,0,Apr-23
22-Apr-23,FIN FR DOOR CORNER LH - 963192VA0A - MO- 21AL00008,4,100T,Day,21AL00008,FIN FR DOOR CORNER LH - 963192VA0A - MO,ABS,1000 UV,2,1,100T,7,45,,53,371,318,312,,,2,,,,,,,,,,,,,,,,,4,6,1886.792453,34,2,10.608,0.636,0.204,,11.448,,-0.84,0.02,0,420,360,360,60,,,,,,,,,,,,,,,60,0,60,98%,86%,86%,100%,72%,,12.39,3865.68,74.34,0,6000000,,0,Apr-23
22-Apr-23,FIN FR DOOR CORNER RH - 963182VA0A - MO- 21AL00010,4,100T,Day,21AL00010,FIN FR DOOR CORNER RH - 963182VA0A - MO,ABS,1000 UV,2,1,100T,7,45,,53,371,318,318,,,,,,,,,,,,,,,,,,,,,0,0,34,2,10.812,0.636,0,,11.448,,-0.636,0,0,420,360,360,60,,,,,,,,,,,,,,,60,0,60,100%,86%,86%,100%,73%,,12.39,3940.02,0,0,0,,0,Apr-23
22-Apr-23,BUMPER CAP FRONT - M06901019 - MO- 21TE00041,5,80T,Day,21TE00041,BUMPER CAP FRONT - M06901019 - MO,NYLON,SN66,5,1,80T,12,37,,97,1168,841,838,,,,,2,,,,,,,,,,,,,,,1,3,356.7181926,52,3,43.576,2.523,0.156,,46.255,,-2.679,0,0,720,518,518,,202,,,,,,,,,,,,,,202,0,202,100%,72%,72%,100%,52%,MACHINE CLEANING ,37.67,31567.46,113.01,0,3000000,,0,Apr-23
22-Apr-23,DIRT SHIELD - M06431855 - MO- 21TE00034,6,5 L,Day,21TE00034,DIRT SHIELD - M06431855 - MO,TPEE,5401,1,1,5 L,12,30,,120,1440,1422,1409,,,,,,,,,,,,4,4,,,,,,,5,13,914.2053446,55,35,77.495,49.77,0.715,,127.98,,-50.485,0.01,0,720,711,711,,,,9,,,,,,,,,,,,9,0,9,99%,99%,99%,100%,97%,,63.27,89147.43,822.51,0,13000000,,0,Apr-23
22-Apr-23,DIRT SHIELD - M06431834 - MO- 21TE00028,7,5 L,Day,21TE00028,DIRT SHIELD - M06431834 - MO,HDPE,B56003,1,1,5 L,7,27,,133,933,854,822,,,,,,,,,,,,21,,,,,,,11,,32,3747.0726,30,15,24.66,12.81,0.96,,38.43,,-13.77,0.04,0,420,384,384,36,,,,,,,,,,,,,,,36,0,36,96%,92%,91%,100%,81%,,10.32,8483.04,330.24,0,32000000,,0,Apr-23
22-Apr-23,DIRT SHIELD - M06070147 - MO- 21TE00037,7,5 L,Day,21TE00037,DIRT SHIELD - M06070147 - MO,TPE,240,1,1,5 L,5,25,,144,720,376,366,,,,,,,,,,,,,,,,,,,,10,10,2659.574468,20,19,7.32,7.144,0.2,,14.664,,-7.344,0.03,0,300,157,157,60,83,,,,,,,,,,,,,,143,0,143,97%,52%,52%,100%,27%,CUTTER PROBLEM,26.3,9625.8,263,0,10000000,,0,Apr-23
22-Apr-23,Rear Bumper Cap- M06900840,8,80T,Day,,Rear Bumper Cap- M06900840,NYLON,SN66,1,4,80T,12,32,,450,5400,4944,4944,,,,,,,,,,,,,,,,,,,,,0,0,17,6,84.048,29.664,0,,113.712,,-29.664,0,0,720,659,659,,,,61,,,,,,,,,,,,61,0,61,100%,92%,92%,100%,84%,,0,0,0,0,0,,0,Apr-23
22-Apr-23,DIRT SHIELD - M06070271 - MO- 21TPE10340,9,5 L,,21TPE10340,DIRT SHIELD - M06070271 - MO,TPE,240,1,1,5 L,12,30,,120,1440,1427,1412,,,,,,,,,,15,,,,,,,,,,,15,1051.156272,44,50,62.128,71.35,0.66,,134.138,,-72.01,0.01,0,720,713,713,,,,7,,,,,,,,,,,,7,0,7,99%,99%,99%,100%,97%,,0,0,0,0,15000000,,0,Apr-23
22-Apr-23,SPLIT BUSH HALFTORS - F0532360 - MO- 21AL01130,10,250 T,Day,21AL01130,SPLIT BUSH HALFTORS - F0532360 - MO,PU,DP359, ,4,250 T,12,70,,206,2469,1932,1932,,,,,,,,,,,,,,,,,,,,,0,0,52,12,100.464,23.184,0,,123.648,,-23.184,0,0,720,564,564,,,,156,,,,,,,,,,,,156,0,156,100%,78%,78%,100%,61%,,7.64,14760.48,0,0,0,,0,Apr-23
22-Apr-23,ESCUT INSIDE HANDLE - 806822VAOA - MO- 21AL00013,11,80T,Day,21AL00013,ESCUT INSIDE HANDLE - 806822VAOA - MO,PPCP,MI 3530,1,2,80T,11,40,,180,1980,1680,1676,,,,,,,,,,,,4,,,,,,,,,4,238.0952381,32,4,53.632,6.72,0.128,,60.48,,-6.848,0,0,660,560,560,,,,100,,,,,,,,,,,,100,0,100,100%,85%,85%,100%,72%,,5.08,8514.08,20.32,0,4000000,,0,Apr-23
22-Apr-23,Hyundai SP2I Tank- MO-31520-BV800,1,1100T,Night,TNE31521,Hyundai SP2I Tank- MO-31520-BV800,NYLON,PA6G30,2,1,1100T,12,54,,67,800,771,755,,,,,16,,,,,,,,,,,,,,,,16,2075.226978,800,0,604,0,12.8,,616.8,,-12.8,0.02,0,720,633,633,,,,87,,,,,,,,,,,,87,0,87,98%,96%,88%,100%,83%,,0,0,0,0,16000000,,0,Apr-23
22-Apr-23,MUDGUARD - X5F00158 - MO- 21AL00022,2,450 T,Night,21AL00022,MUDGUARD - X5F00158 - MO,PPTF,XPPA-1703 47,2,1,450 T,12,40,,90,1080,922,916,,,3,,3,,,,,,,,,,,,,,,,6,650.7592191,560,5,512.96,4.61,3.36,,520.93,,-7.97,0.01,0,720,615,615,105,,,,,,,,,,,,,,,105,0,105,99%,85%,85%,100%,72%,,104.4,95630.4,626.4,0,6000000,,0,Apr-23
22-Apr-23,FIN FR DOOR CORNER LH - 963192VA0A - MO- 21AL00008,4,100T,Night,21AL00008,FIN FR DOOR CORNER LH - 963192VA0A - MO,ABS,1000 UV,2,1,100T,12,45,,80,960,654,654,,,,,,,,,,,,,,,,,,,,,0,0,34,2,22.236,1.308,0,,23.544,,-1.308,0,0,720,490,490,,,,230,,,,,,,,,,,,230,0,230,100%,68%,68%,100%,46%,,12.39,8103.06,0,0,0,,0,Apr-23
22-Apr-23,FIN FR DOOR CORNER RH - 963182VA0A - MO- 21AL00010,,100T,Night,21AL00010,FIN FR DOOR CORNER RH - 963182VA0A - MO,ABS,1000 UV,2,1,100T,12,45,,80,960,654,654,,,,,,,,,,,,,,,,,,,,,0,0,34,2,22.236,1.308,0,,23.544,,-1.308,0,0,720,490,490,,,,230,,,,,,,,,,,,230,0,230,100%,68%,68%,100%,46%,,12.39,8103.06,0,0,0,,0,Apr-23
22-Apr-23,BUMPER CAP FRONT - M06901019 - MO- 21TE00041,5,80T,Night,21TE00041,BUMPER CAP FRONT - M06901019 - MO,NYLON,SN66,1,1,80T,12,37,,97,1168,910,910,,,,,,,,,,,,,,,,,,,,,0,0,52,3,47.32,2.73,0,,50.05,,-2.73,0,0,720,560,560,,,,,,,,,,160,,,,,,160,0,160,100%,78%,78%,100%,61%,MATERIAL LOADING PROBLEM,37.67,34279.7,0,0,0,,0,Apr-23
22-Apr-23,DIRT SHIELD - M06431855 - MO- 21TE00034,6,5 L,Night,21TE00034,DIRT SHIELD - M06431855 - MO,TPEE,5401,1,1,5 L,12,30,,120,1440,1366,1349,,,15,,,,,,,,,,,,,,,,2,,17,1244.509517,55,35,74.195,47.81,0.935,,122.94,,-48.745,0.01,0,720,711,711,,,,,,,,9,,,,,,,,9,0,9,99%,95%,99%,100%,93%,CHILLER PROBLEM,63.27,85351.23,1075.59,0,17000000,,0,Apr-23
22-Apr-23,DIRT SHIELD - M06070147 - MO- 21TE00037,7,5 L,Night,21TE00037,DIRT SHIELD - M06070147 - MO,TPE,240,1,1,5 L,12,25,,144,1728,1491,1446,,,20,,,,,,,,,,25,,,,,,,,45,3018.108652,20,19,28.92,28.329,0.9,,58.149,,-29.229,0.03,0,720,621,621,,,,,,,,99,,,,,,,,99,0,99,97%,86%,86%,100%,72%,CHILLER PROBLEM,26.3,38029.8,1183.5,0,45000000,,0,Apr-23
22-Apr-23,Rear Bumper Cap- M06900840,8,80T,Night,,Rear Bumper Cap- M06900840,NYLON,SN66,1,4,80T,12,32,,450,5400,4940,4937,,,3,,,,,,,,,,,,,,,,,,3,60.72874494,17,6,83.929,29.64,0.051,,113.62,,-29.691,0,0,720,659,659,,61,,,,,,,,,,,,,,61,0,61,100%,91%,92%,100%,84%,LUMPS IN HOPPER,0,0,0,0,3000000,,0,Apr-23
22-Apr-23,DIRT SHIELD - M06070271 - MO- 21TPE10340,9,5 L,Night,21TPE10340,DIRT SHIELD - M06070271 - MO,TPE,240,1,1,5 L,12,30,,120,1440,1315,1315,,,,,,,,,,,,,,,,,,,,,0,0,44,50,57.86,65.75,0,,123.61,,-65.75,0,0,720,657,657,,63,,,,,,,,,,,,,,63,0,63,100%,91%,91%,100%,83%,CHILLER PROBLEM,0,0,0,0,0,,0,Apr-23
22-Apr-23,SPLIT BUSH HALFTORS - F0532360 - MO- 21AL01130,10,250 T,Night,21AL01130,SPLIT BUSH HALFTORS - F0532360 - MO,PU,DP359,1,4,250 T,12,70,,206,2469,792,787,,,5,,,,,,,,,,,,,,,,,,5,631.3131313,52,12,40.924,9.504,0.26,,50.688,,-9.764,0.01,0,720,232,232,,,,488,,,,,,,,,,,,488,0,488,99%,32%,32%,100%,10%,SLOWLY OPERATING,7.64,6012.68,38.2,0,5000000,,0,Apr-23
22-Apr-23,Leather Pad,11,250t,Night,,Leather Pad,PU,DP 385,1,1,250t,12,90,,40,480,346,343,,,3,,,,,,,,,,,,,,,,,,3,867.0520231,96,1,32.928,0.346,0.288,,33.562,,-0.634,0.01,0,720,519,519,,,,201,,,,,,,,,,,,201,0,201,99%,72%,72%,100%,52%,SLOWLY OPERATING,0,0,0,0,3000000,,0,Apr-23
23-Apr-23,Hyundai SP2I Tank- MO-31520-BV800,1,1100T,Day,TNE31521,Hyundai SP2I Tank- MO-31520-BV800,NYLON,PA6-G30 HSBK016,2,1,1100T,12,60,,60,720,743,741,,,,,2,,,,,,,,,,,,,,,,2,269.179004,800,0,592.8,0,1.6,,594.4,,-1.6,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,103%,100%,100%,103%,,0,0,0,0,2000000,,0,Apr-23
23-Apr-23,BEZEL - FC430168 - MO- 21PR01039,2,450 T,Day,21PR01039,BEZEL - FC430168 - MO,PPTF,XPPA11805,2,1,450 T,12,65,,55,665,495,487,,,,,2,,,,,,,,,,,,,,,6,8,1616.161616,260,8,126.62,3.96,2.08,,132.66,,-6.04,0.02,0,720,655,655,,,,65,,,,,,,,,,,,65,0,65,98%,74%,91%,100%,67%,,89.56,43615.72,716.48,0,8000000,,0,Apr-23
23-Apr-23,No Plan,3,-,Day,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Apr-23
23-Apr-23,FIN FR DOOR CORNER LH - 963192VA0A - MO- 21AL00008,4,100T,Day,21AL00008,FIN FR DOOR CORNER LH - 963192VA0A - MO,ABS,1000 UV,2,1,100T,8,60,,60,480,482,479,,,3,,,,,,,,,,,,,,,,,,3,622.406639,34,2,16.286,0.964,0.102,,17.352,,-1.066,0.01,0,480,480,480,,,,,,,,,,,,,,,,0,0,0,99%,100%,100%,100%,100%,,12.39,5934.81,37.17,0,3000000,,0,Apr-23
23-Apr-23,FIN FR DOOR CORNER RH - 963182VA0A - MO- 21AL00010,4,100T,Day,21AL00010,FIN FR DOOR CORNER RH - 963182VA0A - MO,ABS,1000 UV,0,1,100T,8,60,,60,480,482,479,,,3,,,,,,,,,,,,,,,,,,3,622.406639,34,2,16.286,0.964,0.102,,17.352,,-1.066,0.01,0,480,480,480,,,,,,,,,,,,,,,,0,0,0,99%,100%,100%,100%,100%,,12.39,5934.81,37.17,0,3000000,,0,Apr-23
23-Apr-23,BUMPER CAP FRONT - M06901019 - MO- 21TE00041,5,80T,Day,21TE00041,BUMPER CAP FRONT - M06901019 - MO,NYLON,SN66,1,1,80T,8,40,,90,720,630,629,,,,,1,,,,,,,,,,,,,,,,1,158.7301587,52,3,32.708,1.89,0.052,,34.65,,-1.942,0,0,480,480,480,,,,,,,,,,,,,,,,0,0,0,100%,88%,100%,100%,87%,,37.67,23694.43,37.67,0,1000000,,0,Apr-23
23-Apr-23,DIRT SHIELD - M06431855 - MO- 21TE00034,6,5 L,Day,21TE00034,DIRT SHIELD - M06431855 - MO,TPEE,5401,1,1,5 L,1.5,30,,120,180,189,188,,,,,,,,,,,,,1,,,,,,,,1,529.1005291,55,35,10.34,6.615,0.055,,17.01,,-6.67,0.01,0,90,90,90,,,,,,,,,,,,,,,,0,0,0,99%,105%,100%,100%,104%,,63.27,11894.76,63.27,0,1000000,,0,Apr-23
23-Apr-23,YY8 Dirt Sheild-,6,5L,Day,,YY8 Dirt Sheild-,TPE,10180,0,1,5L,5,45,,80,400,291,256,,,,,,,,,,,,,10,,,,,,,25,35,12027.49141,110,50,28.16,14.55,3.85,,46.56,,-18.4,0.12,0,300,300,300,,,,,,,,,,,,,,,,0,0,0,88%,73%,100%,100%,64%,,0,0,0,0,35000000,,0,Apr-23
23-Apr-23,DIRT SHIELD - M06070147 - MO- 21TE00037,7,5 L,Day,21TE00037,DIRT SHIELD - M06070147 - MO,TPE,240,1,1,5 L,8,26,,138,1108,980,967,,,,,,,,,,,,,13,,,,,,,,13,1326.530612,20,19,19.34,18.62,0.26,,38.22,,-18.88,0.01,0,480,435,435,,,,45,,,,,,,,,,,,45,0,45,99%,88%,91%,100%,79%,,26.3,25432.1,341.9,0,13000000,,0,Apr-23
23-Apr-23,Rear Bumper Cap- M06900840,8,80T,Day,,Rear Bumper Cap- M06900840,NYLON,SN66,1,4,80T,12,35,,411,4937,4568,4566,,,2,,,,,,,,,,,,,,,,,,2,43.78283713,17,6,77.622,27.408,0.034,,105.064,,-27.442,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,93%,100%,100%,92%,,0,0,0,0,2000000,,0,Apr-23
23-Apr-23,DIRT SHIELD - M06070271 - MO- 21TPE10340,9,5 L,Day,21TPE10340,DIRT SHIELD - M06070271 - MO,TPE,240,1,1,5 L,12,30,,120,1440,1110,1106,,,,,,4,,,,,,,,,,,,,,,4,360.3603604,44,50,48.664,55.5,0.176,,104.34,,-55.676,0,0,720,600,600,,,,120,,,,,,,,,,,,120,0,120,100%,77%,83%,100%,64%,,0,0,0,0,4000000,,0,Apr-23
23-Apr-23,SPLIT BUSH HALFTORS - F0532360 - MO- 21AL01130,10,250 T,Day,21AL01130,SPLIT BUSH HALFTORS - F0532360 - MO,PU,DP 359,2,4,250 T,12,80,,180,2160,1396,1396,,,,,,,,,,,,,,,,,,,,,0,0,52,12,72.592,16.752,0,,89.344,,-16.752,0,0,720,610,610,,,,110,,,,,,,,,,,,110,0,110,100%,65%,85%,100%,55%,,7.64,10665.44,0,0,0,,0,Apr-23
23-Apr-23,Leather Pad,11,250t,Day,,Leather Pad,PU,DP 385,0,1,250t,12,120,,30,360,344,344,,,,,,,,,,,,,,,,,,,,,0,0,96,1,33.024,0.344,0,,33.368,,-0.344,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,100%,96%,100%,100%,96%,,0,0,0,0,0,,0,Apr-23
23-Apr-23,Hyundai SP2I Tank- MO-31520-BV800,1,1100T,Night,TNE31521,Hyundai SP2I Tank- MO-31520-BV800,NYLON,PA6-G30 HSBK016,2,1,1100T,12,60,,60,720,704,698,,,,,6,,,,,,,,,,,,,,,,6,852.2727273,800,0,558.4,0,4.8,,563.2,,-4.8,0.01,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,99%,98%,100%,100%,97%,,0,0,0,0,6000000,,0,Apr-23
23-Apr-23,BEZEL - FC430168 - MO- 21PR01039,2,450 T,Night,21PR01039,BEZEL - FC430168 - MO,PPTF,XPPA11805,2,1,450 T,12,65,,55,665,500,495,,,5,,,,,,,,,,,,,,,,,,5,1000,260,8,128.7,4,1.3,,134,,-5.3,0.01,0,720,670,670,,,50,,,,,,,,,,,,,50,0,50,99%,75%,93%,100%,69%,,89.56,44332.2,447.8,0,5000000,,0,Apr-23
23-Apr-23,No Plan,3,-,Night,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Apr-23
23-Apr-23,No Plan,4,-,Night,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Apr-23
23-Apr-23,No Plan,5,-,Night,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Apr-23
23-Apr-23,No Plan,6,-,Night,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Apr-23
23-Apr-23,No Plan,7,-,Night,,0,,,,-,-,12,-,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,-,-,0,0,0,,0,,0,0,0,720,720,720,,,,,,,,,,,,,,,,0,0,0,0%,0%,100%,100%,0%,,-,0,0,0,0,,0,Apr-23
23-Apr-23,Rear Bumper Cap- M06900840,8,80T,Night,,Rear Bumper Cap- M06900840,NYLON,SN66,1,4,80T,12,35,,411,4937,4108,4083,,,25,,,,,,,,,,,,,,,,,,25,608.5686465,17,6,69.411,24.648,0.425,,94.484,,-25.073,0.01,0,720,670,670,,,50,,,,,,,,,,,,,50,0,50,99%,83%,93%,100%,77%,,0,0,0,0,25000000,,0,Apr-23
23-Apr-23,DIRT SHIELD - M06070271 - MO- 21TPE10340,9,5 L,Night,21TPE10340,DIRT SHIELD - M06070271 - MO,TPE,240,1,1,5 L,12,30,,120,1440,1373,1362,,,,,,,,,,,,,11,,,,,,,,11,801.1653314,44,50,59.928,68.65,0.484,,129.062,,-69.134,0.01,0,720,670,670,,,50,,,,,,,,,,,,,50,0,50,99%,95%,93%,100%,88%,,0,0,0,0,11000000,,0,Apr-23
23-Apr-23,SPLIT BUSH HALFTORS - F0532360 - MO- 21AL01130,10,250 T,Night,21AL01130,SPLIT BUSH HALFTORS - F0532360 - MO,PU,DP 359,1,4,250 T,12,80,,180,2160,1480,1473,,,,,,,7,,,,,,,,,,,,,,7,472.972973,52,12,76.596,17.76,0.364,,94.72,,-18.124,0,0,720,670,670,,,50,,,,,,,,,,,,,50,0,50,100%,69%,93%,100%,63%,,7.64,11253.72,53.48,0,7000000,,0,Apr-23
23-Apr-23,Leather Pad,11,250t,Night,,Leather Pad,PU,DP 385,1,1,250t,12,120,,30,360,336,332,,,4,,,,,,,,,,,,,,,,,,4,1190.47619,96,1,31.872,0.336,0.384,,32.592,,-0.72,0.01,0,720,700,700,,,20,,,,,,,,,,,,,20,0,20,99%,93%,97%,100%,90%,,0,0,0,0,4000000,,0,Apr-23
24-Apr-23,Hyundai SP2I Tank- MO-31520-BV800,1,1100T,Day,TNE31521,Hyundai SP2I Tank- MO-31520-BV800,NYLON,PA6-G30,2,1,1100T,1,70,,51,51,37,35,,,,,2,,,,,,,,,,,,,,,,2,5405.405405,800,0,28,0,1.6,,29.6,,-1.6,0.05,0,60,34,34,,,,26,,,,,,,,,,,,26,0,26,95%,72%,57%,100%,39%,,0,0,0,0,2000000,,0,Apr-23
24-Apr-23,HEAD LAMP LH (WITHOUT PAINT) - P1W2822960-M0- 21C021552,1,1100T,Day,21C021552,HEAD LAMP LH (WITHOUT PAINT) - P1W2822960-M0,ABS,25,2,1,1100T,11,75,,48,528,313,288,,,,,5,,,,,,,,,,,,,,,20,25,7987.220447,242,21.4,69.696,6.6982,6.05,,82.4442,,-12.7482,0.08,0,660,526,392,,,,,,,,,,,,,,,134,134,134,0,92%,59%,80%,75%,43%,,0,0,0,0,25000000,,0,Apr-23
24-Apr-23,HEAD LAMP RH (WITHOUT PAINT) - P1W2823060-MO- 21C021551,1,1100T,Day,21C021551,HEAD LAMP RH (WITHOUT PAINT) - P1W2823060-MO,ABS,25,2,1,1100T,11,75,,48,528,313,313,,,,,,,,,,,,,,,,,,,,,0,0,242,0,75.746,0,0,,75.746,,0,0,0,660,525,390,,,,,,,,,,,,,,,135,135,135,0,100%,59%,80%,74%,47%,,0,0,0,0,0,,0,Apr-23
24-Apr-23,BEZEL - FC430168 - MO- 21PR01039,2,450 T,Day,21PR01039,BEZEL - FC430168 - MO,PPTF,XPPA11805,2,1,450 T,8,65,,55,443,395,387,,,,,8,,,,,,,,,,,,,,,,8,2025.316456,260,8,100.62,3.16,2.08,,105.86,,-5.24,0.02,0,480,368,328,,,,72,,,,,,,,,,,40,112,40,72,98%,89%,77%,89%,67%,,89.56,34659.72,716.48,0,8000000,,0,Apr-23
24-Apr-23,COVER INSTRUMENT PANEL SHROUD SIDE - FC430068 - MO- 21PR01045,2,-,Day,-,-,PPTF,XPPA11805,2,0,-,4,75,,48,192,62,57,,,,,,,,,,,,,,,,,,,,5,5,8064.516129,0,0,0,0,0,,0,,0,0.08,0,240,134,28,,,,,,,,,,,,,,,106,106,106,0,92%,32%,56%,21%,17%,,0,0,0,0,5000000,,0,#REF!
24-Apr-23,223 dust cover-M06070223,3,400t,Day,,223 dust cover-M06070223,POM,90s,2,4,400t,4,40,,360,1440,1536,1529,,,,,,,,,,,,,,,,,,,,7,7,455.7291667,75,0,114.675,0,0.525,,115.2,,-0.525,0,0,240,-224,-224,,,,,,,,,,464,,,,,,464,0,464,100%,107%,-93%,100%,-99%,,0,0,0,0,7000000,,0,Apr-23
